station_name,timestamp,groundwaterlevel_mbgl,rainfall_mm,temperature_c,ph,turbidity_ntu,tds_ppm
RFS003,2025-03-23,23.36,80.6,28.4,7.17,13.47,314
RFS003,2025-03-30,22.61,0.0,35.5,7.1,2.43,316
RFS003,2025-04-06,25.86,0.0,45.0,7.11,2.05,292
RFS003,2025-04-13,27.37,0.0,45.0,7.02,2.9,354
RFS003,2025-04-20,25.12,43.5,45.0,7.04,6.52,213
RFS003,2025-04-27,25.16,0.0,45.0,7.03,2.37,366
RFS003,2025-05-04,23.73,0.0,45.0,6.91,2.54,238
RFS003,2025-05-11,26.87,0.0,45.0,7.35,2.08,349
RFS003,2025-05-18,26.45,0.0,45.0,7.26,2.53,335
RFS003,2025-05-25,23.85,0.0,45.0,7.16,2.96,205
RFS004,2023-01-01,14.99,20.4,8.0,7.83,4.87,726
RFS004,2023-01-08,15.47,0.0,8.0,7.47,3.7,788
RFS004,2023-01-15,16.93,0.0,8.0,7.32,4.51,790
RFS004,2023-01-22,16.84,0.0,8.0,7.37,4.08,883
RFS004,2023-01-29,15.79,0.0,8.0,7.6,4.15,622
RFS004,2023-02-05,15.61,0.0,10.5,7.49,4.03,743
RFS004,2023-02-12,16.08,0.0,8.0,7.56,3.76,830
RFS004,2023-02-19,16.8,0.0,8.0,7.4,3.65,803
RFS004,2023-02-26,16.7,0.0,11.1,7.53,4.18,696
RFS004,2023-03-05,19.21,0.0,25.0,7.63,3.83,861
RFS004,2023-03-12,19.34,0.0,24.7,7.52,3.93,812
RFS004,2023-03-19,19.23,0.0,26.8,7.36,4.31,646
RFS004,2023-03-26,19.01,85.0,28.4,7.78,15.0,860
RFS004,2023-04-02,21.29,0.0,39.0,7.63,3.63,799
RFS004,2023-04-09,21.83,0.0,44.4,7.3,3.91,680
RFS004,2023-04-16,21.73,0.0,43.8,7.69,4.44,656
RFS004,2023-04-23,20.46,0.0,45.0,7.57,4.09,778
RFS004,2023-04-30,18.73,32.6,45.0,7.73,10.91,810
RFS004,2023-05-07,20.94,0.0,45.0,7.75,4.03,742
RFS004,2023-05-14,20.9,0.0,45.0,7.71,4.28,819
RFS004,2023-05-21,19.83,0.0,45.0,7.58,4.03,655
RFS004,2023-05-28,20.87,0.0,45.0,7.36,3.81,826
RFS004,2023-06-04,9.28,13.5,35.4,7.89,7.92,729
RFS004,2023-06-11,14.36,25.1,39.5,7.29,6.98,835
RFS004,2023-06-18,9.89,0.0,42.1,7.32,4.3,641
RFS004,2023-06-25,9.53,99.4,38.2,7.24,15.0,688
RFS004,2023-07-02,10.15,79.6,42.6,7.68,11.19,738
RFS004,2023-07-09,9.98,17.8,41.0,7.46,5.49,729
RFS004,2023-07-16,12.27,27.5,40.9,7.41,6.63,739
RFS004,2023-07-23,8.76,0.0,35.2,7.64,4.06,662
RFS004,2023-07-30,9.01,0.0,40.7,7.49,3.92,759
RFS004,2023-08-06,8.61,58.9,34.8,7.17,7.48,759
RFS004,2023-08-13,10.17,0.0,32.8,7.56,4.1,808
RFS004,2023-08-20,10.11,10.1,33.3,7.39,7.2,626
RFS004,2023-08-27,11.38,125.9,27.1,7.64,15.0,791
RFS004,2023-09-03,11.05,35.7,25.6,7.8,10.5,660
RFS004,2023-09-10,9.73,29.4,25.2,7.42,5.96,726
RFS004,2023-09-17,8.41,28.1,23.5,7.34,8.16,807
RFS004,2023-09-24,9.68,26.6,26.1,7.39,6.94,682
RFS004,2023-10-01,15.0,10.3,24.9,7.53,5.43,685
RFS004,2023-10-08,15.04,0.0,22.6,7.23,3.98,847
RFS004,2023-10-15,14.42,0.0,21.1,7.36,3.56,847
RFS004,2023-10-22,15.33,0.0,20.6,7.45,3.86,899
RFS004,2023-10-29,16.7,0.0,15.7,7.34,4.48,774
RFS004,2023-11-05,15.22,0.0,18.5,7.39,4.01,911
RFS004,2023-11-12,16.26,0.0,13.4,7.68,3.94,712
RFS004,2023-11-19,15.73,0.0,9.9,7.23,4.2,655
RFS004,2023-11-26,14.45,0.0,14.7,7.8,4.45,826
RFS004,2023-12-03,15.81,0.0,8.0,7.76,4.18,851
RFS004,2023-12-10,15.5,0.0,8.0,7.35,4.24,681
RFS004,2023-12-17,14.61,0.0,8.0,7.36,4.14,717
RFS004,2023-12-24,15.35,0.0,8.0,7.55,3.62,656
RFS004,2023-12-31,15.33,0.0,8.0,7.7,3.99,737
RFS004,2024-01-07,15.92,3.4,8.0,7.31,3.95,848
RFS004,2024-01-14,15.11,0.0,8.0,7.75,4.21,912
RFS004,2024-01-21,14.99,0.0,8.0,7.37,3.92,726
RFS004,2024-01-28,14.67,0.0,8.9,7.37,4.2,670
RFS004,2024-02-04,14.32,0.0,8.0,7.45,3.91,761
RFS004,2024-02-11,14.34,0.0,8.0,7.41,4.37,816
RFS004,2024-02-18,15.35,0.0,8.5,7.85,4.01,840
RFS004,2024-02-25,15.75,0.0,13.5,7.22,3.72,851
RFS004,2024-03-03,16.52,0.0,26.0,7.14,3.96,864
RFS004,2024-03-10,17.88,0.0,23.5,7.52,3.94,799
RFS004,2024-03-17,15.56,0.0,26.1,7.45,4.2,823
RFS004,2024-03-24,19.63,0.0,30.9,7.65,3.75,800
RFS004,2024-03-31,17.62,0.0,30.6,7.31,4.46,746
RFS004,2024-04-07,20.81,0.0,42.4,7.88,3.76,856
RFS004,2024-04-14,19.84,0.0,37.9,7.45,4.28,759
RFS004,2024-04-21,20.54,0.0,40.3,7.67,4.14,720
RFS004,2024-04-28,18.79,70.9,45.0,7.56,8.46,808
RFS004,2024-05-05,19.2,0.0,45.0,7.15,4.05,874
RFS004,2024-05-12,17.95,0.0,45.0,7.76,4.29,779
RFS004,2024-05-19,19.13,0.0,45.0,7.33,4.32,851
RFS004,2024-05-26,19.86,0.0,45.0,7.22,4.32,616
RFS004,2024-06-02,11.33,105.6,35.8,7.71,15.0,777
RFS004,2024-06-09,10.12,182.2,37.0,7.4,15.0,611
RFS004,2024-06-16,13.51,0.0,39.1,7.62,4.53,832
RFS004,2024-06-23,12.02,70.7,40.5,7.63,6.99,729
RFS004,2024-06-30,10.91,13.7,39.3,7.55,7.03,883
RFS004,2024-07-07,12.36,0.0,38.6,7.48,3.85,635
RFS004,2024-07-14,8.8,0.0,40.9,7.88,4.53,770
RFS004,2024-07-21,9.85,231.3,36.5,7.76,15.0,604
RFS004,2024-07-28,8.3,71.4,37.2,7.43,11.99,612
RFS004,2024-08-04,10.32,0.0,37.3,7.33,3.71,658
RFS004,2024-08-11,7.3,0.0,33.2,7.76,4.08,768
RFS004,2024-08-18,8.49,0.0,29.4,7.65,3.68,680
RFS004,2024-08-25,10.63,67.1,33.2,7.18,8.51,820
RFS004,2024-09-01,7.55,35.8,24.4,7.14,9.1,802
RFS004,2024-09-08,6.07,0.0,24.2,7.29,4.06,744
RFS004,2024-09-15,8.65,32.1,24.8,7.35,6.53,854
RFS004,2024-09-22,9.69,299.2,24.7,7.7,15.0,588
RFS004,2024-09-29,7.97,0.0,24.1,7.32,3.98,824
RFS004,2024-10-06,15.27,0.0,23.9,7.3,4.34,657
RFS004,2024-10-13,16.1,0.0,24.0,7.28,3.6,784
RFS004,2024-10-20,16.55,0.0,20.5,7.64,4.5,717
RFS004,2024-10-27,14.47,14.2,15.8,7.52,8.14,845
RFS004,2024-11-03,12.93,0.0,17.1,7.33,3.74,901
RFS004,2024-11-10,14.0,0.0,11.7,7.71,4.28,634
RFS004,2024-11-17,14.98,0.0,17.8,7.19,4.1,780
RFS004,2024-11-24,12.91,0.0,10.6,7.17,4.12,798
RFS004,2024-12-01,13.06,0.0,8.0,7.69,4.35,832
RFS004,2024-12-08,14.02,0.0,8.0,7.76,4.07,892
RFS004,2024-12-15,13.61,0.0,8.0,7.53,4.45,732
RFS004,2024-12-22,13.61,14.6,8.0,7.35,5.7,818
RFS004,2024-12-29,14.03,0.0,8.0,7.62,4.29,718
RFS004,2025-01-05,14.44,10.8,8.0,7.27,5.09,901
RFS004,2025-01-12,12.97,0.0,8.0,7.59,4.37,732
RFS004,2025-01-19,13.97,0.0,9.1,7.47,4.32,786
RFS004,2025-01-26,13.54,0.0,8.0,7.65,3.76,813
RFS004,2025-02-02,13.99,12.9,9.7,7.53,6.65,638
RFS004,2025-02-09,14.31,0.0,9.6,7.67,4.29,688
RFS004,2025-02-16,14.47,14.8,9.4,7.55,6.77,699
RFS004,2025-02-23,13.26,0.0,8.0,7.31,4.45,716
RFS004,2025-03-02,16.76,0.0,23.9,7.42,3.91,876
RFS004,2025-03-09,17.41,0.0,21.5,7.83,3.79,815
RFS004,2025-03-16,14.95,0.0,21.1,7.5,3.76,699
RFS004,2025-03-23,15.93,0.0,26.1,7.6,4.09,828
RFS004,2025-03-30,16.24,66.6,29.5,7.62,7.13,660
RFS004,2025-04-06,16.71,0.0,45.0,7.66,4.01,671
RFS004,2025-04-13,19.56,0.0,44.1,7.71,4.02,660
RFS004,2025-04-20,17.88,74.4,45.0,7.26,6.94,891
RFS004,2025-04-27,19.85,0.0,45.0,7.4,4.51,746
RFS004,2025-05-04,16.56,0.0,45.0,7.64,3.79,860
RFS004,2025-05-11,16.23,0.0,45.0,7.63,3.97,805
RFS004,2025-05-18,18.14,0.0,45.0,7.25,3.86,719
RFS004,2025-05-25,18.79,0.0,45.0,7.54,3.85,784
RFS005,2023-01-01,14.93,0.0,10.3,7.75,7.07,581
RFS005,2023-01-08,15.13,0.0,8.0,8.21,7.7,442
RFS005,2023-01-15,16.05,0.0,11.5,8.02,7.24,539
RFS005,2023-01-22,15.4,0.0,12.6,7.87,6.86,424
RFS005,2023-01-29,15.55,2.2,12.6,7.84,7.03,369
RFS005,2023-02-05,16.08,0.0,9.8,7.82,7.2,526
RFS005,2023-02-12,16.48,0.0,18.3,7.82,7.64,427
RFS005,2023-02-19,15.72,0.0,11.1,7.64,7.55,384
RFS005,2023-02-26,16.62,0.0,20.9,7.58,7.36,480
RFS005,2023-03-05,17.38,0.0,28.4,7.75,7.46,456
RFS005,2023-03-12,17.51,0.0,29.0,7.57,7.78,441
RFS005,2023-03-19,18.08,0.0,30.6,7.85,7.48,457
RFS005,2023-03-26,19.18,0.0,35.8,7.9,7.07,391
RFS005,2023-04-02,20.67,0.0,41.1,7.86,7.56,387
RFS005,2023-04-09,19.08,0.0,45.0,7.67,7.45,336
RFS005,2023-04-16,21.22,0.0,42.3,8.05,6.86,397
RFS005,2023-04-23,19.38,0.0,45.0,7.68,7.4,461
RFS005,2023-04-30,19.98,0.0,45.0,7.63,7.82,362
RFS005,2023-05-07,22.61,0.0,45.0,7.93,7.03,593
RFS005,2023-05-14,19.07,0.0,45.0,7.93,7.83,425
RFS005,2023-05-21,20.0,0.0,45.0,7.57,7.62,362
RFS005,2023-05-28,22.82,28.4,45.0,8.19,10.98,442
RFS005,2023-06-04,9.68,12.9,44.4,8.16,9.23,321
RFS005,2023-06-11,10.3,97.2,42.7,7.79,15.0,503
RFS005,2023-06-18,9.79,0.0,44.2,7.77,7.23,373
RFS005,2023-06-25,10.09,219.7,44.0,7.51,15.0,464
RFS005,2023-07-02,7.84,30.4,41.8,7.77,11.51,367
RFS005,2023-07-09,12.37,0.0,42.9,7.9,7.64,458
RFS005,2023-07-16,8.66,0.0,44.6,7.59,7.19,300
RFS005,2023-07-23,11.2,17.8,41.5,8.01,13.22,441
RFS005,2023-07-30,7.74,0.0,41.0,7.77,7.46,434
RFS005,2023-08-06,7.02,50.3,40.2,7.62,11.22,488
RFS005,2023-08-13,8.54,0.0,36.5,7.69,7.69,450
RFS005,2023-08-20,12.48,27.8,32.7,8.0,12.29,504
RFS005,2023-08-27,12.11,0.0,37.4,7.86,7.51,479
RFS005,2023-09-03,7.59,0.0,36.3,7.7,7.74,293
RFS005,2023-09-10,9.26,0.0,30.4,7.86,7.21,400
RFS005,2023-09-17,9.88,0.0,31.5,7.65,7.81,482
RFS005,2023-09-24,9.13,313.8,27.3,7.69,15.0,297
RFS005,2023-10-01,15.19,0.0,31.8,7.49,6.9,537
RFS005,2023-10-08,16.04,0.0,28.1,7.99,7.32,599
RFS005,2023-10-15,14.54,0.0,26.6,8.02,6.95,594
RFS005,2023-10-22,16.23,39.5,20.2,7.92,15.0,603
RFS005,2023-10-29,17.29,17.4,25.8,7.96,9.83,567
RFS005,2023-11-05,14.79,0.0,19.4,7.5,7.13,367
RFS005,2023-11-12,14.83,0.0,19.3,7.96,7.3,575
RFS005,2023-11-19,15.09,0.0,19.5,7.81,7.1,514
RFS005,2023-11-26,16.33,0.0,14.0,7.65,7.66,394
RFS005,2023-12-03,14.21,0.0,12.5,7.75,7.2,527
RFS005,2023-12-10,13.67,0.0,8.0,8.13,7.41,366
RFS005,2023-12-17,14.78,0.0,8.0,7.5,7.31,486
RFS005,2023-12-24,14.49,0.0,11.2,7.57,7.0,558
RFS005,2023-12-31,14.27,0.0,8.0,7.39,6.89,506
RFS005,2024-01-07,13.8,6.4,11.7,7.9,7.22,435
RFS005,2024-01-14,14.63,0.0,8.3,7.5,7.26,395
RFS005,2024-01-21,14.73,0.0,8.0,7.41,7.8,413
RFS005,2024-01-28,13.73,0.0,9.7,8.0,7.28,402
RFS005,2024-02-04,14.87,0.0,12.3,7.57,7.68,430
RFS005,2024-02-11,13.97,0.0,12.3,7.69,7.0,455
RFS005,2024-02-18,14.23,0.0,19.6,7.81,7.05,377
RFS005,2024-02-25,14.58,0.0,15.3,7.53,7.57,485
RFS005,2024-03-03,15.94,31.3,25.5,7.96,15.0,461
RFS005,2024-03-10,16.7,0.0,28.5,7.84,7.46,372
RFS005,2024-03-17,15.07,0.0,31.8,7.62,7.78,410
RFS005,2024-03-24,15.55,0.0,29.9,7.86,7.73,483
RFS005,2024-03-31,15.74,0.0,34.1,8.17,7.39,441
RFS005,2024-04-07,19.11,0.0,45.0,7.53,7.13,602
RFS005,2024-04-14,19.68,0.0,45.0,7.57,6.99,521
RFS005,2024-04-21,18.35,34.1,45.0,8.13,15.0,522
RFS005,2024-04-28,18.84,0.0,45.0,7.96,7.47,380
RFS005,2024-05-05,17.84,0.0,45.0,7.95,7.11,385
RFS005,2024-05-12,18.27,0.0,45.0,7.57,7.38,378
RFS005,2024-05-19,17.29,0.0,45.0,7.51,7.2,480
RFS005,2024-05-26,20.88,0.0,45.0,7.72,7.69,454
RFS005,2024-06-02,12.3,0.0,45.0,7.82,7.44,529
RFS005,2024-06-09,8.8,36.2,45.0,7.71,15.0,405
RFS005,2024-06-16,8.64,13.7,45.0,8.05,11.8,321
RFS005,2024-06-23,8.69,52.1,45.0,7.62,15.0,406
RFS005,2024-06-30,8.6,0.0,45.0,7.88,7.36,496
RFS005,2024-07-07,5.55,40.9,39.9,8.0,15.0,364
RFS005,2024-07-14,7.93,10.5,43.1,8.15,11.96,451
RFS005,2024-07-21,8.06,43.8,45.0,7.76,15.0,554
RFS005,2024-07-28,7.05,0.0,40.2,7.66,6.88,329
RFS005,2024-08-04,7.62,82.6,36.1,7.4,15.0,545
RFS005,2024-08-11,8.65,15.7,37.2,7.49,10.45,396
RFS005,2024-08-18,7.29,0.0,36.0,7.37,7.01,575
RFS005,2024-08-25,6.94,0.0,35.8,8.06,7.08,410
RFS005,2024-09-01,8.63,18.4,32.0,7.79,11.69,475
RFS005,2024-09-08,10.44,0.0,30.7,7.54,7.6,544
RFS005,2024-09-15,6.91,0.0,29.4,7.92,7.62,411
RFS005,2024-09-22,6.53,0.0,30.3,8.05,7.78,340
RFS005,2024-09-29,7.6,31.6,24.7,7.95,15.0,458
RFS005,2024-10-06,13.93,0.0,27.5,7.78,7.51,380
RFS005,2024-10-13,13.21,0.0,29.0,7.7,6.96,360
RFS005,2024-10-20,13.25,0.0,21.6,7.63,7.76,381
RFS005,2024-10-27,12.09,0.0,26.0,7.67,7.82,520
RFS005,2024-11-03,13.8,0.0,22.4,7.56,7.45,362
RFS005,2024-11-10,13.76,0.0,16.2,7.97,7.24,341
RFS005,2024-11-17,13.56,0.0,19.2,7.56,7.28,489
RFS005,2024-11-24,12.21,0.0,19.3,7.92,7.41,436
RFS005,2024-12-01,13.35,15.4,8.0,7.64,10.19,532
RFS005,2024-12-08,11.99,0.0,8.0,7.89,6.89,450
RFS005,2024-12-15,12.85,0.0,10.2,7.75,7.08,450
RFS005,2024-12-22,13.8,0.0,8.0,7.54,6.93,464
RFS005,2024-12-29,12.39,0.0,8.0,7.71,7.72,346
RFS005,2025-01-05,13.23,0.0,10.5,7.73,7.8,384
RFS005,2025-01-12,13.19,0.0,8.0,7.78,7.25,550
RFS005,2025-01-19,13.58,10.3,9.0,8.02,13.79,358
RFS005,2025-01-26,12.83,0.0,8.0,7.45,7.42,449
RFS005,2025-02-02,13.5,0.0,8.0,8.08,7.23,479
RFS005,2025-02-09,12.8,0.0,11.5,7.81,7.23,422
RFS005,2025-02-16,12.29,0.0,9.3,7.62,7.48,360
RFS005,2025-02-23,13.82,0.0,17.3,7.52,7.67,406
RFS005,2025-03-02,14.74,0.0,25.4,7.76,6.97,357
RFS005,2025-03-09,17.18,0.0,28.8,7.98,7.81,446
RFS005,2025-03-16,16.14,63.0,24.3,7.93,15.0,379
RFS005,2025-03-23,13.83,0.0,34.5,7.64,7.27,419
RFS005,2025-03-30,15.1,0.0,36.4,7.75,7.47,343
RFS005,2025-04-06,15.97,0.0,43.4,7.65,7.16,498
RFS005,2025-04-13,15.19,0.0,44.3,7.81,7.15,443
RFS005,2025-04-20,17.13,0.0,45.0,8.01,7.8,500
RFS005,2025-04-27,18.06,0.0,45.0,7.85,7.47,326
RFS005,2025-05-04,16.76,8.9,45.0,7.86,7.39,350
RFS005,2025-05-11,16.41,0.0,45.0,7.85,7.83,553
RFS005,2025-05-18,17.46,0.0,45.0,7.69,7.69,345
RFS005,2025-05-25,19.46,0.0,45.0,7.64,6.93,368
RFS006,2023-01-01,7.42,0.0,8.0,7.57,7.57,329
RFS006,2023-01-08,8.39,0.0,8.0,7.91,7.36,576
RFS006,2023-01-15,6.74,0.0,8.0,7.61,7.55,454
RFS006,2023-01-22,6.62,0.0,8.0,7.63,6.92,537
RFS006,2023-01-29,7.22,0.0,8.0,7.36,7.31,492
RFS006,2023-02-05,8.45,0.0,8.0,7.46,6.93,276
RFS006,2023-02-12,7.55,0.0,8.0,7.63,7.18,493
RFS006,2023-02-19,8.04,0.0,8.0,7.83,6.9,512
RFS006,2023-02-26,7.94,0.0,11.9,7.95,7.58,370
RFS006,2023-03-05,10.03,0.0,19.5,7.6,7.2,555
RFS006,2023-03-12,8.45,0.0,23.7,7.7,7.85,525
RFS006,2023-03-19,10.66,0.0,23.2,7.95,7.29,508
RFS006,2023-03-26,7.99,0.0,28.4,7.87,7.79,522
RFS006,2023-04-02,10.66,0.0,36.4,7.85,7.33,537
RFS006,2023-04-09,11.32,0.0,41.9,7.94,7.4,579
RFS006,2023-04-16,12.78,0.0,40.3,7.54,7.77,485
RFS006,2023-04-23,11.23,0.0,45.0,7.77,7.0,416
RFS006,2023-04-30,10.24,0.0,43.1,7.8,7.09,374
RFS006,2023-05-07,10.03,22.4,45.0,7.94,14.2,472
RFS006,2023-05-14,9.94,0.0,45.0,7.54,7.56,553
RFS006,2023-05-21,9.76,0.0,45.0,7.89,7.51,272
RFS006,2023-05-28,10.2,0.0,45.0,7.47,7.39,447
RFS006,2023-06-04,2.0,34.2,37.8,8.06,15.0,436
RFS006,2023-06-11,2.2,176.4,38.3,7.61,15.0,625
RFS006,2023-06-18,2.0,69.7,39.5,7.51,15.0,552
RFS006,2023-06-25,3.61,0.0,35.3,7.52,6.97,508
RFS006,2023-07-02,2.0,0.0,40.5,7.52,7.7,459
RFS006,2023-07-09,4.56,43.3,40.9,7.73,15.0,597
RFS006,2023-07-16,2.0,0.0,38.0,7.62,7.24,448
RFS006,2023-07-23,2.0,85.8,32.7,7.45,15.0,305
RFS006,2023-07-30,2.0,0.0,35.7,8.02,6.94,384
RFS006,2023-08-06,2.0,20.2,33.8,8.1,10.46,546
RFS006,2023-08-13,2.28,76.8,35.6,7.57,15.0,551
RFS006,2023-08-20,2.11,23.7,32.2,7.63,9.64,533
RFS006,2023-08-27,2.0,66.5,29.3,8.08,12.84,432
RFS006,2023-09-03,2.0,0.0,26.1,7.85,7.02,437
RFS006,2023-09-10,2.0,0.0,26.5,7.67,7.77,504
RFS006,2023-09-17,2.0,82.7,20.7,7.83,15.0,475
RFS006,2023-09-24,2.0,0.0,24.6,7.58,7.5,521
RFS006,2023-10-01,6.12,0.0,27.1,7.62,7.25,400
RFS006,2023-10-08,6.47,16.3,26.5,7.37,13.29,403
RFS006,2023-10-15,4.89,12.8,20.7,7.89,9.71,520
RFS006,2023-10-22,6.93,0.0,17.7,8.0,7.81,384
RFS006,2023-10-29,5.09,0.0,12.6,8.01,7.71,476
RFS006,2023-11-05,7.69,0.0,13.0,7.91,7.83,486
RFS006,2023-11-12,7.08,36.6,10.3,7.74,14.14,584
RFS006,2023-11-19,6.2,16.9,15.3,7.76,10.07,542
RFS006,2023-11-26,6.53,0.0,10.7,7.97,6.92,425
RFS006,2023-12-03,5.99,0.0,8.0,7.53,7.62,488
RFS006,2023-12-10,6.32,0.0,8.0,7.88,7.36,469
RFS006,2023-12-17,6.26,0.0,8.0,7.72,6.9,396
RFS006,2023-12-24,6.45,0.0,8.0,7.67,7.11,351
RFS006,2023-12-31,6.5,0.0,8.0,7.44,7.7,595
RFS006,2024-01-07,6.4,8.9,8.2,7.51,6.98,600
RFS006,2024-01-14,5.86,0.0,8.0,7.91,7.13,543
RFS006,2024-01-21,6.16,0.0,8.0,8.12,7.19,558
RFS006,2024-01-28,5.82,0.0,8.0,7.67,6.88,380
RFS006,2024-02-04,6.95,0.0,8.0,8.05,7.13,454
RFS006,2024-02-11,6.57,0.0,10.1,7.95,6.9,354
RFS006,2024-02-18,5.61,0.0,8.0,8.03,6.86,367
RFS006,2024-02-25,5.59,0.0,9.8,7.49,7.73,434
RFS006,2024-03-03,8.05,0.0,18.5,7.61,7.84,558
RFS006,2024-03-10,7.67,0.0,23.7,7.71,7.13,366
RFS006,2024-03-17,9.31,15.1,22.4,7.77,9.03,598
RFS006,2024-03-24,10.5,0.0,28.0,7.98,7.28,380
RFS006,2024-03-31,8.07,57.9,29.0,7.42,13.02,446
RFS006,2024-04-07,10.23,0.0,38.7,8.17,6.97,619
RFS006,2024-04-14,9.67,71.8,37.5,7.79,14.67,432
RFS006,2024-04-21,8.49,0.0,40.3,7.9,7.83,419
RFS006,2024-04-28,11.98,0.0,45.0,7.84,6.86,448
RFS006,2024-05-05,13.25,0.0,45.0,7.83,7.24,529
RFS006,2024-05-12,8.21,0.0,45.0,7.75,7.25,364
RFS006,2024-05-19,9.58,0.0,45.0,7.87,7.78,580
RFS006,2024-05-26,9.89,0.0,45.0,7.83,7.47,610
RFS006,2024-06-02,2.99,0.0,39.6,8.01,6.88,520
RFS006,2024-06-09,2.0,50.3,39.1,7.82,12.13,356
RFS006,2024-06-16,2.51,52.3,40.1,8.09,15.0,399
RFS006,2024-06-23,2.0,8.5,36.2,7.61,7.6,585
RFS006,2024-06-30,2.0,0.0,41.1,7.46,7.69,399
RFS006,2024-07-07,2.0,0.0,41.1,8.01,7.67,418
RFS006,2024-07-14,3.2,104.4,34.0,7.65,15.0,437
RFS006,2024-07-21,2.0,13.6,37.9,7.49,10.35,444
RFS006,2024-07-28,2.0,0.0,38.7,7.91,7.23,410
RFS006,2024-08-04,2.36,85.0,31.3,8.04,15.0,419
RFS006,2024-08-11,2.0,0.0,33.9,7.68,7.44,556
RFS006,2024-08-18,2.0,13.4,30.6,7.77,12.02,506
RFS006,2024-08-25,2.0,0.0,30.5,7.53,6.93,445
RFS006,2024-09-01,2.0,0.0,30.8,7.37,7.4,581
RFS006,2024-09-08,2.0,0.0,31.8,7.53,7.02,512
RFS006,2024-09-15,2.0,0.0,29.2,7.7,7.21,532
RFS006,2024-09-22,2.0,0.0,22.0,7.52,7.47,445
RFS006,2024-09-29,2.0,6.6,25.1,7.53,7.25,600
RFS006,2024-10-06,3.31,0.0,22.2,7.9,6.95,464
RFS006,2024-10-13,6.62,0.0,20.4,7.59,7.36,417
RFS006,2024-10-20,3.87,0.0,19.0,7.91,7.56,401
RFS006,2024-10-27,5.22,24.9,16.5,7.96,10.09,531
RFS006,2024-11-03,5.42,0.0,18.2,7.92,7.85,318
RFS006,2024-11-10,5.04,0.0,12.2,7.77,6.88,562
RFS006,2024-11-17,5.81,0.0,9.6,7.8,7.15,553
RFS006,2024-11-24,5.15,0.0,17.3,7.74,7.56,415
RFS006,2024-12-01,4.33,5.9,8.0,7.93,7.13,408
RFS006,2024-12-08,5.43,0.0,8.0,7.73,7.5,468
RFS006,2024-12-15,4.34,8.4,8.0,7.53,7.49,403
RFS006,2024-12-22,5.61,10.5,8.0,7.76,8.33,442
RFS006,2024-12-29,4.57,0.0,8.0,7.63,6.95,497
RFS006,2025-01-05,5.72,0.0,8.0,7.55,7.57,599
RFS006,2025-01-12,5.61,0.0,8.0,8.03,7.63,581
RFS006,2025-01-19,5.68,0.0,8.0,7.55,7.23,544
RFS006,2025-01-26,4.2,0.0,8.0,7.61,7.7,555
RFS006,2025-02-02,3.93,0.0,8.0,7.66,7.23,543
RFS006,2025-02-09,5.75,0.0,8.0,7.86,7.38,439
RFS006,2025-02-16,4.19,0.0,11.5,7.84,7.81,424
RFS006,2025-02-23,5.29,3.6,12.3,7.45,7.15,450
RFS006,2025-03-02,8.21,0.0,21.7,7.97,7.1,311
RFS006,2025-03-09,5.71,34.1,20.2,8.0,13.54,559
RFS006,2025-03-16,7.64,38.1,23.0,7.92,12.26,457
RFS006,2025-03-23,6.62,0.0,31.6,7.78,7.65,589
RFS006,2025-03-30,5.39,0.0,29.3,7.78,7.58,601
RFS006,2025-04-06,6.66,0.0,44.1,7.61,7.45,444
RFS006,2025-04-13,9.84,0.0,40.5,7.66,7.54,537
RFS006,2025-04-20,9.87,0.0,42.5,7.72,7.39,584
RFS006,2025-04-27,9.84,0.0,45.0,7.7,7.13,338
RFS006,2025-05-04,8.66,0.0,44.7,7.71,7.75,552
RFS006,2025-05-11,7.61,0.0,45.0,7.65,7.23,526
RFS006,2025-05-18,8.56,0.0,45.0,7.36,7.72,441
RFS006,2025-05-25,9.24,0.0,45.0,7.56,7.24,487
RFS007,2023-01-01,15.54,0.0,8.0,8.07,7.19,743
RFS007,2023-01-08,15.79,12.6,8.6,8.27,9.36,870
RFS007,2023-01-15,15.69,0.0,8.0,7.9,6.56,619
RFS007,2023-01-22,15.58,0.0,8.0,8.01,6.95,745
RFS007,2023-01-29,15.9,0.0,8.0,7.97,6.93,781
RFS007,2023-02-05,14.53,13.0,8.0,8.44,11.32,751
RFS007,2023-02-12,15.58,0.0,10.4,7.99,6.31,795
RFS007,2023-02-19,14.67,0.0,13.8,7.72,7.17,847
RFS007,2023-02-26,14.82,0.0,17.2,8.15,7.2,840
RFS007,2023-03-05,18.89,0.0,23.7,7.95,6.69,628
RFS007,2023-03-12,19.12,0.0,23.6,8.14,6.48,670
RFS007,2023-03-19,17.97,0.0,27.8,8.02,6.85,683
RFS007,2023-03-26,18.23,0.0,29.4,7.93,6.65,672
RFS007,2023-04-02,20.03,0.0,45.0,7.74,6.41,702
RFS007,2023-04-09,19.45,0.0,40.5,7.79,6.68,757
RFS007,2023-04-16,18.34,55.7,45.0,8.3,15.0,605
RFS007,2023-04-23,20.46,0.0,45.0,8.09,6.54,614
RFS007,2023-04-30,19.05,0.0,45.0,7.8,6.73,716
RFS007,2023-05-07,22.04,0.0,45.0,7.99,6.98,750
RFS007,2023-05-14,21.26,0.0,45.0,7.94,7.13,772
RFS007,2023-05-21,19.5,0.0,45.0,8.19,6.7,669
RFS007,2023-05-28,19.99,0.0,45.0,8.16,7.09,855
